Oshkosh Corporation,OSK,NYSE,Auto-Tires-Trucks,Automotive - Original Equipment,8018.04,9,19.47,17.82,14.06,4.66,6.56,8.31,0.407725322,0.266768293,0.437058947,0.527049143,1.04
PACCAR Inc.,PCAR,NSDQ,Auto-Tires-Trucks,Automotive - Domestic,28176.59,12,16.1,14.19,11.82,3.81,5.72,6.86,0.501312336,0.199300699,0.283057068,0.593073684,1.42
Polaris Inc.,PII,NYSE,Auto-Tires-Trucks,Automotive - Domestic,8079.68,12,11.92,13.9,12.92,7.27,9.59,10.32,0.31911967,0.076120959,0.435573276,1.69729863,
Ferrari N.V.,RACE,NYSE,Auto-Tires-Trucks,Automotive - Original Equipment,41729.01,12,45.54,46.5,42.02,3.4,4.86,5.38,0.429411765,0.106995885,1.082876712,3.927253846,2.68
"The Shyft Group, Inc.",SHYF,NSDQ,Auto-Tires-Trucks,Automotive - Original Equipment,1503.45,12,23.89,22.42,19.22,1.32,1.9,2.21,0.439393939,0.163157895,0.510248276,1.178,0.8
SPX Corporation,SPXC,NYSE,Auto-Tires-Trucks,Automotive - Replacement Parts,2882.64,12,23.56,27.07,21.81,2.85,2.35,2.92,-0.175438596,0.242553191,-1.54299,0.899184211,1.5
Stellantis N.V.,STLA,NYSE,Auto-Tires-Trucks,Automotive - Foreign,43887.54,12,14.75,6.08,5.56,1.61,3.57,3.9,1.217391304,0.092436975,0.049942857,0.601490909,0.3
Tenneco Inc.,TEN,NYSE,Auto-Tires-Trucks,Automotive - Original Equipment,1378.77,12,4.27,4.64,3.24,-1.12,3.62,5.19,-4.232142857,0.433701657,-0.010963713,0.074705732,
Gentherm Inc,THRM,NSDQ,Auto-Tires-Trucks,Automotive - Original Equipment,2838.7,12,21.62,21.75,19.43,1.77,3.94,4.41,1.225988701,0.11928934,0.177407834,1.628812766,
Toyota Motor Corporation,TM,NYSE,Auto-Tires-Trucks,Automotive - Foreign,252475.13,3,9.09,10.07,9.42,13.83,17.93,19.18,0.296456978,0.069715561,0.339678293,1.3512048,0.66
"Tesla, Inc.",TSLA,NSDQ,Auto-Tires-Trucks,Automotive - Domestic,679318.69,12,174.15,136.89,100,2.37,5.01,6.86,1.113924051,0.369261477,1.228898864,2.708108108,3.91
Tata Motors Ltd,TTM,NYSE,Auto-Tires-Trucks,Automotive - Foreign,12491.79,3,27.32,43.96,7.72,-0.2,0.46,2.62,-3.3,4.695652174,-0.133212121,0.016440741,
Visteon Corporation,VC,NSDQ,Auto-Tires-Trucks,Automotive - Original Equipment,3137.88,12,42.15,46.66,19.6,1.04,2.4,5.72,1.307692308,1.383333333,0.356811765,0.141686747,
"XPEL, Inc.",XPEL,NSDQ,Auto-Tires-Trucks,Automotive - Original Equipment,2048.03,12,68.68,58.87,44.68,0.61,1.26,1.66,1.06557377,0.317460317,0.552472308,1.40742,
