News Corporation,NWSA,NSDQ,Consumer Discretionary,Film and Television Production and Distribution,13943.16,6,35.22,41.4,41.4,0.45,0.57,0.57,0.26666666666666655,0.0,1.5525000000000007,inf,
"Nexstar Media Group, Inc",NXST,NSDQ,Consumer Discretionary,Broadcast Radio and Television,6036.75,12,6.88,8.27,6.28,15.73,17.46,23.01,0.10998092816274636,0.3178694158075602,0.7519485549132946,0.19756540540540538,0.83
"Oxford Industries, Inc.",OXM,NYSE,Consumer Discretionary,Textile - Apparel,1557.85,1,76.85,18.08,16.26,-1.73,5.1,5.67,-3.947976878612717,0.111764705882353,-0.04579560761346998,1.4548421052631573,
Prestige Consumer Healthcare Inc.,PBH,NYSE,Consumer Discretionary,Consumer Products - Discretionary,2995.59,3,17.0,15.05,14.07,3.24,3.97,4.25,0.22530864197530862,0.070528967254408,0.6679726027397261,1.9949250000000016,3.76
"Penn National Gaming, Inc.",PENN,NSDQ,Consumer Discretionary,Gaming,10639.72,12,24.95,21.17,24.95,-4.95,3.2,2.72,-1.6464646464646464,-0.15,-0.128578527607362,-1.6633333333333333,
"Planet Fitness, Inc.",PLNT,NYSE,Consumer Discretionary,Leisure and Recreation Services,6550.15,12,151.28,104.33,48.49,0.09,0.73,1.56,7.111111111111112,1.1369863013698631,0.1467140625,0.42647831325301205,5.22
Playtika Holding Corp.,PLTK,NSDQ,Consumer Discretionary,Gaming,9904.96,12,,28.56,19.93,0.19,0.85,1.21,3.4736842105263155,0.4235294117647059,0.08221818181818182,0.47056944444444443,
Pool Corporation,POOL,NSDQ,Consumer Discretionary,Leisure and Recreation Products,19785.75,12,38.1,34.97,35.54,8.43,14.11,13.88,0.6737841043890865,-0.016300496102055185,0.5190089788732394,-21.803017391304476,
"Pearson, PLC",PSO,NYSE,Consumer Discretionary,Media Conglomerates,8227.86,12,,23.15,19.09,0.37,0.47,0.57,0.27027027027027023,0.21276595744680848,0.85655,0.8972300000000002,2.01
"Peloton Interactive, Inc.",PTON,NSDQ,Consumer Discretionary,Leisure and Recreation Products,32812.26,6,177.42,194.85,89.95,-0.07,0.56,1.22,-9.0,1.1785714285714284,-0.2165,0.7632121212121213,
Pactiv Evergreen Inc.,PTVE,NSDQ,Consumer Discretionary,Consumer Services - Miscellaneous,2510.32,12,21.8,15.74,8.86,-1.25,0.9,1.6,-1.72,0.7777777777777778,-0.09151162790697674,0.11391428571428569,
PVH Corp.,PVH,NYSE,Consumer Discretionary,Textile - Apparel,8049.38,1,37.73,16.95,12.99,-1.98,6.66,8.68,-4.363636363636364,0.30330330330330324,-0.03884374999999999,0.4282841584158417,0.94
"Rogers Communication, Inc.",RCI,NYSE,Consumer Discretionary,Cable Television,25463.38,12,18.01,17.09,14.37,2.59,2.95,3.51,0.13899613899613913,0.18983050847457614,1.2295305555555545,0.756991071428572,2.24
"RentACenter, Inc.",RCII,NSDQ,Consumer Discretionary,Consumer Services - Miscellaneous,4234.27,12,12.69,10.55,9.32,3.55,6.04,6.84,0.7014084507042254,0.1324503311258278,0.15041164658634537,0.7036600000000001,
Reynolds Consumer Products Inc.,REYN,NSDQ,Consumer Discretionary,Consumer Products - Discretionary,6185.79,12,15.69,18.59,16.48,1.97,1.59,1.79,-0.19289340101522837,0.12578616352201255,-0.9637447368421056,1.3101600000000004,
"Sturm, Ruger & Company, Inc.",RGR,NYSE,Consumer Discretionary,Leisure and Recreation Products,1425.5,12,10.35,9.42,14.97,4.42,8.6,5.41,0.9457013574660633,-0.3709302325581395,0.0996086124401914,-0.40357993730407526,
Ralph Lauren Corporation,RL,NYSE,Consumer Discretionary,Textile - Apparel,9004.9,3,21.19,17.45,15.3,0.59,7.02,8.01,10.898305084745763,0.14102564102564105,0.016011664074650076,1.0849090909090908,1.16
"Roku, Inc.",ROKU,NSDQ,Consumer Discretionary,Broadcast Radio and Television,47586.1,12,217.43,286.79,206.71,-0.75,1.24,1.73,-2.6533333333333333,0.3951612903225806,-1.0808668341708545,5.231028571428571,
