Company Name,Ticker,Exchange,Sector,Industry,Optionable,Last Close,Beta,Market Cap (mil),Month of Fiscal Yr End,P/E (Trailing 12 Months),P/E (F1),P/E (F2),F0 Consensus Est.,F1 Consensus Est.,F2 Consensus Est.,EPS Growth F1,EPS Growth F2,F1 PEG,F2 PEG,PEG Ratio
iQIYI,IQ,NSDQ,Consumer Discretionary,Film and Television Production and Distribution,YES,5.3,0.59,5015.49,12,,19.88,10.26,-0.05,0.27,0.52,-6.3999999999999995,0.9259259259259258,-0.0310625,0.11080800000000002,
Kontoor Brands,KTB,NYSE,Consumer Discretionary,Textile - Apparel,YES,39.6,1.14,2220.71,12,9.34,8.43,7.2,4.39,4.7,5.5,0.07061503416856504,0.17021276595744678,1.1937967741935462,0.4230000000000001,1.05
Laureate Education,LAUR,NSDQ,Consumer Discretionary,Schools,YES,12.38,0.74,1945.81,12,25.26,19.97,14.23,0.5,0.62,0.87,0.24,0.40322580645161293,0.8320833333333333,0.35290399999999994,
Liberty Broadband,LBRDK,NSDQ,Consumer Discretionary,Cable Television,YES,81.86,1.13,11967.7,12,12.31,9.7,6.71,8.47,8.44,12.2,-0.0035419126328218578,0.44549763033175355,-27.386333333332296,0.150618085106383,
Leggett & Platt,LEG,NYSE,Consumer Discretionary,Furniture,YES,29.52,1.28,3929.46,12,14.76,18.33,17.19,2.36,1.61,1.72,-0.31779661016949146,0.06832298136645955,-0.5767840000000001,2.5159909090909123,
Lions Gate Entertainment,LGF.A,NYSE,Consumer Discretionary,Film and Television Production and Distribution,YES,7.44,1.42,1707.69,3,62.0,16.61,12.66,-0.09,0.45,0.59,-6.000000000000001,0.311111111111111,-0.027683333333333327,0.4069285714285716,1.11
Light & Wonder,LNW,NSDQ,Consumer Discretionary,Gaming,YES,70.16,1.79,6392.87,12,167.05,51.14,26.96,-1.83,1.37,2.6,-1.7486338797814207,0.8978102189781021,-0.292456875,0.30028617886178866,
Grand Canyon Education,LOPE,NSDQ,Consumer Discretionary,Schools,YES,107.33,0.6,3297.82,12,17.23,16.69,14.82,5.85,6.43,7.24,0.09914529914529917,0.1259720062208399,1.6833879310344826,1.176451851851851,1.11
Stride,LRN,NYSE,Consumer Discretionary,Schools,YES,37.37,0.28,1608.34,6,14.32,12.08,10.13,2.82,3.09,3.69,0.09574468085106384,0.19417475728155342,1.2616888888888889,0.521695,0.6
lululemon athletica,LULU,NSDQ,Consumer Discretionary,Textile - Apparel,YES,383.69,1.42,48753.73,1,35.27,32.2,27.87,9.93,11.91,13.77,0.1993957703927493,0.15617128463476065,1.6148787878787876,1.7845790322580652,1.61
Las Vegas Sands,LVS,NYSE,Consumer Discretionary,Gaming,YES,59.4,1.15,45397.72,12,,33.14,19.52,-1.19,1.79,3.04,-2.504201680672269,0.6983240223463687,-0.13233758389261746,0.2795264,5.84
Live Nation Entertainment,LYV,NYSE,Consumer Discretionary,Leisure and Recreation Services,YES,94.29,1.3,21837.56,12,132.8,236.71,83.07,0.56,0.4,1.13,-0.28571428571428575,1.8249999999999995,-8.284849999999999,0.4551780821917809,
LaZBoy,LZB,NYSE,Consumer Discretionary,Furniture,YES,29.19,1.11,1264.44,4,7.56,10.43,9.73,3.6,2.8,3.0,-0.2222222222222223,0.0714285714285715,-0.4693499999999999,1.3621999999999987,
Marriott International,MAR,NSDQ,Consumer Discretionary,Hotels and Motels,YES,191.29,1.57,58028.61,12,25.37,22.74,20.97,6.58,8.41,9.12,0.27811550151975684,0.08442330558858491,0.8176459016393443,2.483911267605637,1.46
Mattel,MAT,NSDQ,Consumer Discretionary,Toys - Games - Hobbies,YES,21.49,1.18,7606.53,12,22.86,18.61,14.95,1.35,1.15,1.44,-0.14814814814814828,0.2521739130434783,-1.256174999999999,0.5928448275862067,3.67
Malibu Boats,MBUU,NSDQ,Consumer Discretionary,Leisure and Recreation Products,YES,55.66,1.59,1146.6,6,6.45,7.45,7.45,8.53,7.47,7.47,-0.12426729191090266,0.0,-0.5995141509433964,inf,
Monarch Casino & Resort,MCRI,NSDQ,Consumer Discretionary,Gaming,YES,72.42,1.67,1385.76,12,15.88,15.44,14.75,4.57,4.69,4.91,0.026258205689277923,0.04690831556503192,5.880066666666661,3.1444318181818223,
