The Estee Lauder Companies Inc.,EL,NYSE,Consumer Staples,Cosmetics,118896.65,6,63.81,45.96,39.89,6.19,7.14,8.22,0.15347334410339245,0.1512605042016808,2.9946568421052655,2.63717222222222,4.31
e.l.f. Beauty Inc.,ELF,NYSE,Consumer Staples,Cosmetics,1519.03,3,36.19,42.11,37.38,0.64,0.7,0.78,0.0937499999999999,0.1142857142857144,4.491733333333338,3.270749999999997,
"Energizer Holdings, Inc.",ENR,NYSE,Consumer Staples,Consumer Products - Staples,2754.7,9,12.32,11.67,11.45,2.52,3.45,3.52,0.3690476190476191,0.02028985507246372,0.3162193548387096,5.643214285714299,
Edgewell Personal Care Company,EPC,NYSE,Consumer Staples,Consumer Products - Staples,2414.82,9,17.02,15.64,14.63,2.7,2.84,3.04,0.05185185185185173,0.07042253521126768,3.016285714285721,2.077459999999998,
National Beverage Corp.,FIZZ,NSDQ,Consumer Staples,Beverages - Soft drinks,4055.16,4,14.94,24.69,22.75,1.86,1.76,1.91,-0.053763440860215096,0.08522727272727268,-4.5923399999999965,2.6693333333333347,
"Flowers Foods, Inc.",FLO,NYSE,Consumer Staples,Food - Miscellaneous,5213.39,12,18.94,21.04,20.26,1.27,1.17,1.22,-0.07874015748031503,0.04273504273504278,-2.6720799999999976,4.740839999999996,
Fomento Economico Mexicano S.A.B. de C.V.,FMX,NYSE,Consumer Staples,Beverages - Soft drinks,31409.67,12,62.26,28.88,24.45,1.3,3.04,3.59,1.3384615384615384,0.1809210526315789,0.21577011494252873,1.351418181818182,1.86
"Franchise Group, Inc.",FRG,NSDQ,Consumer Staples,Consumer Products - Staples,1387.19,12,20.06,10.02,8.89,2.7,3.44,3.88,0.27407407407407397,0.12790697674418602,0.3655945945945947,0.6950363636363638,0.67
"General Mills, Inc.",GIS,NYSE,Consumer Staples,Food - Miscellaneous,36511.57,5,15.86,16.13,15.45,3.71,3.73,3.89,0.005390835579514829,0.042895442359249365,29.92114999999997,3.6017812499999966,2.15
Grocery Outlet Holding Corp.,GO,NSDQ,Consumer Staples,Consumer Products - Staples,2564.91,12,22.28,30.09,26.11,1.48,0.89,1.02,-0.39864864864864863,0.14606741573033707,-0.7548,1.7875307692307694,5.24
